,y_test,prediction
4778,3559.3668,2197.0322753113155
5488,1090.5804,2882.8534315233655
6149,5890.9984,3115.6869694772095
3491,2109.2544,2889.7055221219407
1096,2241.0828,2066.6865852026817
5805,259.662,1845.6426756048627
5364,3903.5854,2592.2359364178556
4534,3877.6192,2281.437227107066
2767,185.7582,1481.3013961645606
5382,3020.0688,2555.9451047890407
6631,442.757,-490.6418758490893
6235,1657.842,2485.6794894153327
5294,1071.938,3544.5731818745226
7629,772.328,1189.5781268084056
498,1054.6272,1419.28529440923
7439,2816.334,2484.7806252267146
6367,874.8612,392.0283601575925
3931,1154.4972,3026.0449600863058
5483,524.6504,1698.484188471368
7650,3610.6334,3113.515755017611
6433,2354.2688,2332.215523717735
1823,2812.3392,2798.071592078758
1938,1198.44,1369.750343069193
3546,1054.6272,2064.4315900827405
7027,2848.2924,1360.6712539836076
1299,2960.1468,2657.5133975851522
8409,4090.6752,3685.1280551609816
6557,2263.72,1453.4531817010661
3911,5033.448,4012.2883561829776
3369,1198.44,699.6738229725837
3665,918.804,996.5047942838044
6443,3994.8,2389.126846027548
7969,77.2328,-1245.8355283526218
5862,1061.951,1438.7067554708988
7928,1398.8458,1890.4272041714955
4424,3171.8712,3860.682334350011
3343,1470.0864,1902.0204273076727
150,1034.6532,1085.199026474644
2329,719.064,1208.9445401185826
4723,1725.7536,3074.893492666183
2940,508.6712,1940.557343344809
5918,5369.0112,3355.0966308487978
5576,1677.1502,2334.861459848874
7491,3175.866,2771.1049217603095
8073,1031.99,1640.8070847779863
2047,645.1602,633.1997656591489
3798,2805.0154,3835.692233173393
6448,1448.115,1413.5898947020112
8411,4431.5648,2865.6070794843017
285,2267.049,2359.4999319693716
911,218.3824,-24.955864711892673
2792,327.5736,1847.1647666997549
7391,300.9416,384.4534794380843
8235,551.2824,1040.9943177218702
3639,390.1588,966.3883193828929
3898,2749.754,2879.506628426886
6485,2664.5316,1817.849317209788
4582,3495.45,3583.435470925452
1917,2253.0672,2061.006144681565
5237,4725.8484,3447.7368516705137
4754,353.5398,1896.5616973826798
2221,2769.728,2745.326782436302
6232,2572.6512,1911.7565820686661
8319,4210.5192,3538.3813141456103
4022,918.804,896.0196376772458
6927,2209.1244,2384.1792958367896
5233,3751.783,1655.0863087023283
4214,3020.7346,3667.1382832735017
2362,1069.2748,1607.1110223849314
783,3364.9532,2758.3284935107804
1491,2380.235,2817.2688154597618
1052,2311.6576,2144.359605752008
7951,4218.5088,4161.581638099893
494,1398.8458,2089.9705606817897
3888,759.012,738.2737987257403
4608,3773.7544,3508.3803431033584
2288,2439.4912,2473.158293266706
2695,3704.5112,2155.343028542909
4015,1406.1696,1545.9978726035188
4348,2048.6666,1827.587528194685
6096,1747.725,1867.294104411625
6664,4440.886,3241.0512983393855
5295,767.0016,1843.4326781503867
460,284.2966,636.5385543582113
274,2082.6224,1581.7610092705613
6545,2184.4898,1680.2325592455165
1716,3795.06,2746.7161856195244
4526,1853.5872,1783.664806529615
2906,340.2238,781.5914434428705
7100,1298.31,1668.7659645200338
6556,202.4032,-43.04017869444806
8022,5812.434,2918.1927001925196
2316,1724.422,3553.707623553396
7105,975.397,1294.6217768570846
125,868.869,1386.1990648533779
3712,423.4488,1693.067242301284
2908,3731.809,3020.932659317109
1893,661.1394,3199.5320977887377
4145,2087.9488,3897.293964715983
6830,1624.552,1533.7044973725103
6090,3728.48,3314.0127865648665
4929,2036.0164,2584.879777611888
4495,4873.656,4856.085972627278
3100,109.1912,23.72199441155817
2345,307.5996,685.4188065070921
520,303.6048,569.1306273966602
4021,2563.33,3570.811996300469
2380,3418.883,4050.2687968190457
5765,4180.5582,2740.040565568156
2849,6196.6006,3513.9101519139085
5676,4436.8912,2249.2959870561717
3847,1657.842,1656.6107471311634
8353,1482.0708,1242.8017435837328
1911,575.2512,654.8245601899372
5919,6191.94,4780.856339966871
8106,549.9508,840.4417259852808
2876,885.514,1155.7052288011832
846,948.0992,1173.5451680735648
5594,1123.8704,2270.1948854861594
8142,2430.17,2577.625108790937
5578,506.008,246.1361663948294
215,131.1626,399.31198575192207
1349,4567.388,3596.0321931168137
5497,3961.51,2350.9919738271437
7259,3483.4656,2317.0983855957575
5469,3815.034,3931.8537000431133
6987,5007.4818,3301.148087448214
7688,4687.232,3510.7214002405353
5064,2386.2272,1147.9042010318176
2827,1380.8692,1928.9558107370767
251,1779.0176,1668.9108353914885
4003,1810.976,1743.9961551147553
1912,860.2136,983.9770336565215
7896,1641.197,2512.0117648961195
4338,5704.5744,4006.643980488133
4032,4623.3152,2474.4049370680677
8403,3984.1472,2476.3914862753163
4417,4149.9314,2640.8280599641566
4112,2976.126,2958.2313508542456
4262,1255.033,1636.0964259274942
6358,1378.206,2358.8047503655835
5344,135.8232,-1159.5591221842062
2144,660.4736,588.6757339335306
2003,649.155,725.0239588490023
5874,1864.24,2897.818961455684
5116,4138.6128,2448.9380274085406
7696,778.3202,1705.4995527041858
3290,3206.4928,1760.7255995020812
1797,323.5788,1799.0288193550855
1034,75.9012,-1169.6945456326741
6100,2259.0594,2358.3225239597077
2897,892.172,757.617428986571
3507,288.9572,500.7560476877859
937,643.1628,666.1699584107278
5793,3588.662,2619.925639455254
4179,2406.867,2534.967407184269
1457,2826.321,2999.510359328444
263,5359.69,3718.5319226436404
6875,311.5944,573.503486904624
5854,115.8492,93.6085425555234
2243,2037.348,3525.0297532114364
4193,2716.464,3013.1985396005566
7733,467.3916,440.97889280503034
5234,1504.708,1142.3338797793117
6094,165.7842,622.4091224359063
2152,2348.9424,1990.9078829747452
7595,6431.628,3982.3594717453043
4876,2354.2688,2096.400643759272
5279,2514.0608,2566.166517261154
7801,2432.8332,2785.3553415428705
7079,2556.672,3142.4996966188555
4013,4857.6768,3437.4328638763354
5467,3972.8286,2460.894985005096
8452,3791.0652,2235.849584517764
1232,4845.0266,3906.8412974368584
4157,2141.2128,2666.9386080300646
6033,709.077,856.1797484525309
5236,6358.39,3872.4895851928377
7011,2061.3168,3102.057831059291
4144,5034.7796,3926.38218313594
7443,1348.245,911.0524009642393
6440,1113.2176,945.3498484689817
8289,2358.2636,1843.5685823162694
6879,3956.8494,2870.1934890617677
6560,5841.0634,2856.129306453452
763,622.523,915.9890120442612
4277,1145.176,905.9648037252027
1425,251.6724,743.4272287445453
1864,1617.894,1447.1353328810076
3628,804.9522,961.9116532746989
8418,443.4228,811.6525300640412
726,3079.9908,3840.1842887228568
5521,3914.904,3809.8729919012267
5587,1231.73,1080.131179112414
6372,2846.295,2404.6091912250613
2558,585.904,565.2752908460075
1169,1537.998,1682.0300457517033
7023,5020.132,2958.124154625514
5736,1108.557,2127.8655945635405
1725,1193.1136,827.6112960730259
5933,631.8442,1899.012820466032
6195,604.5464,2312.844493375279
6789,5932.278,2810.4507953327293
2641,4354.332,4470.094986535543
3763,1346.9134,2732.2481852782084
7380,4751.8146,2977.2204963988843
2800,161.7894,-776.4520596085865
4561,2183.824,1644.4930766143889
2119,102.5332,-122.35180164059443
3950,693.0978,1367.2586992757729
4599,161.1236,-603.3371034953727
7747,2291.0178,2355.6339041650726
1252,189.0872,1197.7574645959498
6442,968.739,1020.5547792300154
1479,4492.8184,2429.934519837968
7700,970.7364,1532.0785489681132
7581,167.7816,-452.64422584826957
7519,996.0368,1599.7570680067167
4130,327.5736,755.7074969560413
1347,2874.9244,2484.6771589451346
3189,2748.4224,1794.283330204626
3613,3297.7074,4936.200841793727
872,2641.8944,2563.4174016961733
5219,133.8258,715.3853302894379
5277,1332.9316,1535.8029814908764
716,3745.125,2731.5468750560967
5170,1358.232,1651.1224962561712
1509,3078.6592,2803.492318138081
8493,4727.18,3083.174939374351
4605,2285.0256,2974.4266739007335
6291,441.4254,1783.18969921515
2337,61.2536,-822.5401578985968
3617,591.2304,915.8698736433603
6956,2125.2336,1558.9048709926763
2698,1395.5168,1536.23309840311
6403,2106.5912,2418.945764942966
4722,319.584,767.941575588898
8381,4739.8302,3501.087550383778
5949,1091.912,1670.7707251446539
2002,2693.8268,3006.9422748365823
2965,3276.4018,2530.2377962364226
6810,3589.9936,3463.4231212171844
4071,3815.034,3719.1845934033518
4565,1665.8316,2961.4451228765565
6167,468.7232,1688.3312413918989
2989,2073.3012,1829.8504203041618
15,1547.3192,868.9558217043167
5122,229.0352,-1017.3920677984459
6668,4695.2216,1885.6741087017415
1894,958.752,984.2038129727343
5261,810.9444,1954.2029278176117
4575,1965.4416,1707.5116808656483
7442,343.5528,906.1971361686419
1855,262.3252,91.34763422674541
7843,3418.883,4136.215389971929
1290,4189.2136,2536.7622366217247
1087,1522.0188,3951.784713203285
1595,1288.9888,1329.3542123446032
2561,649.155,708.5996027667455
7154,3835.008,3392.3156765924386
877,1929.4884,1482.1127306032085
5278,878.856,678.799536625645
4065,1845.5976,2733.3506762602
2595,503.3448,-626.0591319244892
3845,2101.2648,2855.5285003447298
8184,4731.1748,3848.3713777323865
12,1589.2646,2437.4707910623674
1631,628.5152,723.5446831665063
3297,1938.8096,3563.7585056964017
1635,3131.9232,2268.900447693414
4814,4538.0928,3316.691748016796
3056,1749.7224,1459.6492956779305
5186,2799.689,1722.252540251341
6978,533.3058,1239.799681142922
4448,181.0976,749.8135115410914
7282,194.4136,1055.2886875630202
4283,3560.6984,2071.259927271026
3364,2241.0828,2170.774908353567
3740,91.8804,-984.992572816896
2117,2388.2246,2239.458769091987
4005,5070.7328,2725.2034464720236
3330,632.51,1986.8711987094107
5215,980.0576,932.518814675582
8187,864.2084,1407.1897486080795
2500,3057.3536,2765.3252877440727
6344,242.3512,1808.7107045715843
5241,531.3084,726.6097058478638
7762,778.986,1210.4424710843662
7782,2345.6134,2862.385245285551
2757,988.713,1236.7072901242877
4440,230.3668,1827.9989764103368
4259,1596.5884,2438.1250863751884
7196,1701.7848,1361.762325004839
3071,3691.1952,2573.522185714347
7983,2552.6772,2338.327797055813
5557,559.272,779.3794593205831
2979,479.376,717.3360864071741
2263,633.8416,803.0840353379699
4295,3075.996,2622.636178544559
3031,2103.928,4028.617308514531
5642,5978.2182,3556.988227456818
1133,2684.5056,3481.5054341453542
5851,1265.02,1749.2768605650797
5194,3946.8624,3583.5607020775524
6444,3844.995,3792.4269931640147
839,2857.6136,1605.058299972963
1971,5033.448,4205.382306149102
7432,280.9676,487.53912635659526
3865,175.7712,663.2977391601084
6437,249.0092,1940.9686589756066
2007,2914.8724,3658.9690907319537
4211,2025.3636,1727.9174496914252
2307,2740.4328,2932.4090763366867
8024,1772.3596,1302.3543573712177
4147,374.1796,824.4501714467101
2190,934.7832,679.9037254366133
2505,3846.9924,3403.252457269883
5888,1965.4416,2576.9121373386124
5965,4396.9432,2674.5636957887955
2577,846.8976,1942.406028570462
7915,2442.1544,1503.4580070095917
8332,575.2512,981.8803665194089
5192,44.6086,-1147.4512591054731
1545,677.1186,1484.846114297463
7276,1537.998,1888.34975044384
1817,4410.2592,3042.2932506480847
7829,5283.123,4603.347906904576
3226,4604.6728,2703.471801392634
1584,1099.9016,2571.1526566447346
2495,2372.9112,1182.0074275470497
3762,196.411,-1357.3221812353888
1869,1518.024,1647.8057470447952
5359,4119.9704,2513.673320589859
7942,3237.1196,3830.5489343046966
6,343.5528,1021.7532848846001
5384,4012.7766,2875.1571705843935
4191,1240.3854,871.1881153360114
5084,1576.6144,1979.5475435135015
816,1203.1006,1503.6307840505492
2159,164.4526,694.4501473374889
7568,379.506,1055.4780272700436
7809,1342.2528,1635.9796534320012
4089,2649.2182,1976.470989810794
6985,2777.7176,2704.4152203312588
8,1076.5986,1496.1426176399148
7287,217.7166,1479.6136175036554
5138,3185.1872,4793.269047115447
2064,1185.7898,1206.5513774266778
1777,2609.936,2943.2774226934753
1178,796.2968,968.6543462443713
2477,4042.7376,2987.761405256879
8248,423.4488,734.0759051081332
543,1398.18,1972.3715414033954
1744,939.4438,1015.7371252962762
2426,4278.4308,3427.935627533634
2043,1637.868,1518.0784729802403
4677,1186.4556,1792.404261157571
1036,1693.7952,2151.780948852362
1637,3056.022,2636.7760960683563
299,2364.9216,1606.3419858097445
1185,822.263,765.1904290345278
3461,1022.6688,3989.0821679628734
4809,3440.8544,3103.1442738783317
3402,2580.6408,2009.713347591272
5164,3263.7516,3283.046367846732
9,4710.535,2896.039401457153
5569,4165.2448,3935.671550405992
6044,308.9312,517.3365147104005
2657,4016.1056,2515.8056111353408
3958,2085.9514,2530.337477184302
4680,2251.0698,1477.2946019785984
4070,2117.244,2755.758367302653
5801,3179.8608,4166.635777275578
5257,2334.9606,1799.0775923077708
3568,540.6296,694.420817691366
149,1969.4364,1846.4859835781162
5832,192.4162,938.3400661269247
3787,3271.7412,4045.6341590696475
5420,3179.195,3073.5360075649996
5790,247.0118,1819.0656490195584
7701,4673.916,4017.4281363933787
6192,922.7988,2411.673534337645
3688,1454.1072,1529.3937812843265
6614,406.138,781.2686872788586
3139,1757.712,1826.7890806912283
1666,512.666,664.8575379102742
3279,3219.8088,2008.2189469070736
1045,2187.153,2378.7494186866047
7863,2796.36,1780.1741304428933
8166,679.116,953.7727528292266
7589,1960.1152,2027.4616745421445
3784,3109.9518,1907.574173505594
5149,1459.4336,1624.0476006941637
7085,4482.1656,4048.1800776048276
4960,974.0654,1403.4655257217805
7898,790.9704,2289.878613144838
623,647.8234,1252.8315026236235
862,2014.7108,1976.165840459691
706,97.2068,-136.5237132771192
420,291.6204,-425.22342587507615
7591,4339.0186,3543.7907619972166
6239,656.4788,667.7197124405229
1199,519.324,663.5354563360722
1897,972.068,844.9670515091905
193,467.3916,674.1924804628458
1846,339.558,588.8183539342272
7911,2450.144,2066.085584979818
1925,6114.7072,3174.0150854091225
7561,388.1614,929.0902684604489
4736,945.436,1197.0362043835821
5352,2586.633,3221.700542962384
4461,1174.4712,2763.4721085834617
1209,169.779,717.7310217585652
2071,210.3928,1522.2372032556798
6194,2527.3768,1515.4782123879254
7197,2247.7408,2176.5818687137744
6507,493.3578,648.8986635093786
1246,1619.2256,1641.4076854353054
6165,176.437,968.8843753889064
5080,980.0576,1022.2581167612725
229,3101.2964,3871.9332144382824
5987,2956.152,2039.2127861104855
7741,2078.6276,2232.138679845715
4443,1859.5794,1661.8165337901578
2952,2406.867,2584.9329072652927
3788,1621.8888,1751.7064390803273
3837,1435.4648,1615.5029087717069
4230,3369.6138,2480.202975856644
381,1318.284,1945.24952454699
7221,255.6672,2183.0381923568984
1972,1120.5414,1147.8419356525617
7877,503.3448,717.5870568263133
8486,45.2744,-1056.073197681172
8298,2889.572,1656.9384532737006
4081,5866.3638,3710.802442862153
4878,2246.4092,2172.0332122991003
7586,5404.9644,3660.438818734776
1336,1981.4208,1855.6334477944765
1780,3629.2758,2227.871289728161
7508,352.874,743.0970409155635
2796,171.7764,-394.02840322463135
1235,3235.788,2448.181046402764
136,5262.4832,3680.2689815538797
316,886.8456,2413.0095995792954
853,3057.3536,2807.177762461465
7253,1258.362,1543.7796815263355
4009,89.883,-351.02595300785947
1871,3078.6592,2852.5555300217156
4823,2376.906,2648.833291892175
8297,1607.907,1505.3640968323703
3832,5053.422,2493.5294611062627
3802,2889.572,2219.1544288101704
246,3440.8544,2564.14736245068
4482,3235.788,3284.013614678871
7313,3068.0064,2284.6562655271737
7895,5100.028,3589.308214946428
7799,3197.1716,3519.710851873707
7678,2876.256,1635.3775878040303
1156,708.4112,1691.1316395922345
1284,3014.7424,2765.518490117035
3350,3281.0624,1816.8435252677743
3090,2541.3586,3193.9367237488486
6983,357.5346,188.5175529551707
7371,1711.106,2740.9333887907096
898,3047.3666,2177.435558111669
2063,1779.0176,1623.3930324075798
1775,2748.4224,2623.8807250056834
8115,579.246,775.3579062240253
8127,6008.1792,3851.3050302094316
5270,183.095,745.9095212726373
7416,185.0924,-428.5682214789929
6530,1324.2762,1360.394302324814
7869,2626.581,2456.4259986081224
5917,1709.1086,1671.7309654063772
1426,1142.5128,1653.242555016245
7426,1406.1696,1265.511034923581
5693,61.2536,-745.4491280311001
1997,306.268,1147.74538964569
6201,3025.3952,2847.6000719541344
8196,1186.4556,3051.2329193526984
5058,4504.8028,5045.022340760819
581,275.6412,1458.580695880951
8082,612.536,2481.3974936657623
4623,1038.648,2502.8851143995653
4484,1901.5248,2536.8359528891324
2868,527.9794,614.6960158208743
6883,150.4708,-676.8177385706075
7649,834.9132,758.0562896283202
3729,3408.896,3106.8992746728045
5443,162.4552,873.7795600966492
6697,5890.9984,3350.254615908736
2886,1185.124,962.4034533927647
3601,2527.3768,1707.3856098341018
6014,1264.3542,2267.3738006265016
4172,1629.8784,2512.43736383336
3127,2073.3012,1803.2425092320934
2723,5901.6512,4032.173194073226
2622,4920.9278,3908.0289929894343
5939,4040.7402,2864.9134910144003
3032,2458.1336,2935.6511460557504
948,2416.854,3758.0295105665164
1983,2709.806,1974.967375553206
3706,4452.8704,4631.789615656706
2476,2332.2974,2320.6436407031097
7780,5592.72,4597.248116791608
5313,750.3566,1673.770356552144
3094,2694.4926,3381.2329720640464
2684,1335.5948,1135.9438954055106
5921,926.7936,653.1531089043599
5636,312.926,586.8073231638482
7599,334.2316,824.9051043916911
5640,444.7544,1738.9401726708038
5873,2422.1804,2296.335144194416
3344,1277.0044,2829.5845301632735
7652,1062.6168,1089.742508253729
2693,3408.896,3801.6138455981754
3935,551.2824,888.6349089705081
1222,1618.5598,3502.0627264416607
3289,715.0692,3800.1279471748203
5038,4795.0916,2869.3578356491507
3929,2603.278,2492.8877319603043
5254,3974.826,3879.462828640625
7305,263.6568,218.20278732812562
7355,80.5618,-560.0221610173202
5804,150.4708,578.376421253954
322,958.752,1170.0123149228086
7520,1134.5232,1628.1545118601864
4288,2098.6016,1883.6398702450683
749,1757.712,2422.8112499835906
1854,113.186,-115.77949526276166
7510,3056.022,2671.7415712210186
5782,2117.244,2777.18672528971
1108,1606.5754,1453.837317979528
464,4466.1864,2536.7219746098126
8340,5296.439,2422.894576565892
87,3285.723,3366.8516836748204
6320,2526.711,2347.3353703080375
2938,798.96,1792.5173791930752
2820,1306.2996,3357.577684091403
761,323.5788,1660.618580534776
7950,1897.53,1526.0579380485688
7974,1830.95,2921.992873476377
4536,652.484,860.0449786063851
6343,1593.9252,1468.3017623190292
5570,3844.995,1705.117716803993
8042,2988.1104,3662.1166758622676
6313,1278.336,1341.3655462218176
8358,121.1756,-4.119400279108731
6794,2884.2456,2250.9453648594545
6596,1705.1138,1949.459008991325
6811,75.9012,-600.0208938847114
5160,458.0704,1737.2304164838124
7811,4170.5712,2442.0828753468286
396,3707.1744,3705.1301982399573
1613,4288.4178,3211.612945168713
875,2808.3444,2185.853839608967
8066,4171.9028,2574.421720299055
6902,4713.864,3217.7974249811277
7704,709.077,2186.127846352154
4303,1166.4816,2360.6057245743523
7291,5492.85,2871.2439926452053
2041,633.8416,934.8933002120009
1026,4207.856,4002.794382092997
3856,2014.045,2877.122682374359
4720,592.562,1002.3888511281571
2335,3089.312,2368.1071374613884
1944,3153.2288,3137.405138450079
560,958.752,1562.027863832137
3746,1569.9564,2818.3715638637495
3381,838.908,2271.5489200823795
7946,3795.06,2770.1725084485033
709,1619.2256,1616.4341733663089
2614,1279.0018,1023.337633313623
8171,222.3772,1816.1028278374413
565,2863.6058,3798.670023634222
7622,291.6204,449.53580403139085
1919,1482.0708,1687.2676846308298
1787,724.3904,2924.1768338070533
6435,3563.3616,2343.476923342906
7308,1428.141,2050.2340600210864
1620,1537.998,938.8527860417482
8316,2363.59,1542.9595692344444
1790,4111.9808,3932.9588459569486
6962,3946.8624,2641.368080837269
6384,3387.5904,2748.8618504497535
1617,311.5944,493.71782740123876
3217,1530.6742,2390.982581551574
3589,265.6542,511.2961411009909
6659,3004.0896,3878.06715604704
1418,4570.0512,3226.39455102391
3821,1686.4714,1615.3313417493023
6757,2807.0128,2599.954659737463
2360,1404.838,2193.0702009892734
282,2125.2336,2671.5761496726027
691,759.012,1942.854356476618
7523,2609.936,2535.611968584213
4202,322.913,943.03376284105
4933,5888.3352,2707.1033326469314
8111,363.5268,1029.5846202320145
806,2037.348,2437.5760816871525
930,743.0328,1063.0145651390985
8199,2748.4224,3379.3816567719095
3803,3797.7232,3561.2619839121307
7886,1857.582,1752.3213728726894
7234,1174.4712,2216.0169341072087
4779,1669.8264,1534.4392278623789
2764,1737.738,1988.1249061005176
1952,554.6114,1459.7518840302564
2256,1717.764,1932.5486956716438
1345,2931.5174,2677.9005497538965
4989,1569.9564,1427.026708877413
6921,370.1848,1120.6766403979318
767,2432.8332,1355.6281110392288
3707,810.9444,902.6279256559703
4769,4206.5244,3583.770049395541
7912,1958.1178,1931.5490780561404
8338,3914.904,2046.5829316736001
2937,2285.0256,2910.751422238497
5296,3159.8868,3392.452355643455
4549,679.116,1117.8933634913872
6423,569.259,2660.486810873278
5818,2576.646,2241.729146524253
2669,3990.8052,3428.5799103428953
1974,4548.0798,2575.5019154837782
6988,1556.6404,1832.9580837105675
6586,1713.7692,1553.0388773315651
5849,4287.752,2277.6676899850745
1417,2768.3964,2944.1407340129035
6994,4976.855,4460.969155288427
195,540.6296,743.8876143899647
7098,2748.4224,3179.2309105661598
7602,198.4084,-216.77847372203905
4649,4530.1032,2430.8899391662953
205,327.5736,-544.141254886584
2715,169.1132,-445.6227962533735
7421,3575.346,3532.292829016871
338,1992.0736,1916.0510918425666
7066,898.83,1946.8584588925048
7724,1491.392,2923.091641130989
4767,4314.384,3607.863205806704
2880,1808.9786,2383.901618816185
2449,93.212,-337.30667501041717
5406,1665.8316,1619.590890432315
6845,4804.4128,3240.1261240108743
3984,591.8962,1277.644873607329
5454,3094.6384,3097.8022049072297
5766,243.6828,55.36263262796297
513,219.714,825.9487982284306
8428,2094.6068,3009.7111153450187
7146,1374.2112,1684.3549668563126
2405,2109.2544,1783.8801964279091
34,2085.2856,2814.4287651475715
117,2542.0244,1864.4810793258814
2118,780.3176,3035.5510513073677
955,1547.3192,1776.838305259514
2766,452.744,49.46060383814029
6888,203.7348,501.613819492062
8442,38.6164,-1129.7303044573694
6110,1146.5076,2954.819966019867
2625,2812.3392,1808.4527484134271
1369,1985.4156,2307.332074213953
2819,945.436,864.5163584156237
7195,1830.95,2638.9674041446133
5868,2696.49,2434.289464628003
8173,1686.4714,1732.5327550575184
2167,1065.28,1696.3936037532471
4657,1047.3034,1319.0429759027593
5397,61.9194,-627.2022723675436
3912,3036.048,3867.5551489263
1936,958.752,1450.188098777934
6734,539.298,1120.6713245694282
6975,966.7416,1087.0249071529204
5398,3681.874,3860.1045334344562
1230,372.848,1227.3637619625715
8495,4314.384,2567.571233037286
4414,3435.528,3653.1767524710913
2154,3542.7218,3066.1613796562515
5822,1860.2452,1463.0014055380586
1146,805.618,1172.9789265436825
5068,3004.0896,2988.476696830573
8131,4729.8432,4131.902055513115
7424,1510.0344,1146.4065738787453
3909,2184.4898,1867.442203888577
1730,3419.5488,3373.2557398513027
897,1320.9472,2626.0729207377963
7604,2263.72,1689.120774279665
2125,1076.5986,1796.8803350366495
7961,6208.585,3506.2415657503516
7171,3728.48,4031.7450566616526
5961,2500.7448,2893.577915427183
4390,683.1108,1692.023251136842
1239,4244.475,3742.7013138371576
2719,3411.5592,2614.375040754291
8314,4853.682,2703.791959069753
388,717.7324,2153.045859998317
845,996.0368,3641.618279845633
8049,731.0484,692.285304633668
6501,2950.1598,2168.074295604398
2270,695.0952,1682.0423147332242
6521,1701.7848,1501.4910580765743
3965,755.0172,729.8721427918358
4402,2021.3688,2896.296072051916
3292,1780.3492,1965.4929863340737
3664,1318.284,1598.2163289182724
4313,4541.4218,3759.891534228428
3483,223.7088,-109.21833203398864
3516,4633.968,4058.625298776191
3549,1977.426,1861.3770129755146
7057,1973.4312,2874.6089584562105
271,2093.2752,3927.686571994801
4958,5359.69,3544.315694680945
7461,759.6778,1604.310625455772
4554,96.541,-115.69697079003777
5597,3001.4264,3291.9227235420167
4088,1629.8784,1521.4145977460169
7209,3199.8348,1794.7498971480563
2121,1605.9096,2687.2666165359115
7988,1587.933,1627.1740079552685
4574,2303.668,1841.186044045956
3638,4595.3516,2885.8840816171414
6067,2197.14,1605.8331350997125
1548,660.4736,591.7137836571196
5412,3705.8428,2626.302058082547
5530,1704.448,1414.2830770614771
3921,2900.2248,3737.061398243549
5432,2852.2872,1590.7511762388576
790,2790.3678,3683.940020396003
7321,1651.184,2635.6771220661913
1942,3105.957,3281.0597190729586
5314,750.3566,1859.2677552434004
580,1045.306,1769.5854120323959
4662,2342.9502,1591.8047382945833
627,4042.7376,2081.1193062331367
1672,1024.6662,1973.6033285854608
2282,6439.6176,3476.6080735889764
7385,4234.488,2747.3816833610063
2240,452.744,917.3157679517913
5190,4026.7584,3575.7000817564312
3755,3036.048,2004.7014444908002
965,5469.547,4037.624841308998
3493,535.969,1572.3215250804164
1767,3142.576,3009.8815082541387
8417,2336.2922,1261.428701481247
2656,1281.665,3997.9421395658374
6471,1534.0032,3943.939362876681
5304,3162.55,1391.3607883833981
8388,2155.1946,2392.8415954778757
2310,2067.309,3454.170070154848
6573,176.437,672.7058400592427
7881,469.389,393.6278425242076
2872,796.9626,702.9970716177194
561,81.2276,-1069.3795667477023
8505,2117.244,3216.4484905259633
6760,1470.0864,1800.8330983891299
2830,6231.888,3556.112710651987
5886,1390.1904,2402.4361833572657
4114,309.597,1506.3950130728085
449,2486.763,2016.4005421252607
4874,498.0184,1927.1457887900765
8035,3499.4448,2450.68930096889
7525,2175.1686,3552.174381520823
7718,4942.8992,2651.130308617011
1383,2988.1104,2656.4756819916065
1896,5523.4768,3628.5292538976328
7218,886.8456,1085.4222389993279
2780,2117.244,1662.724606672566
5678,2025.3636,2618.493848001509
2685,2367.5848,2796.3484990011875
6602,1491.392,2232.950531262577
2274,703.0848,1538.8497851389789
2407,71.9064,-1167.3352858826279
4036,4068.038,2460.699315223679
5816,5752.512,4173.808468273472
7995,4037.4112,3778.7375198761983
6168,2961.4784,3049.945127508391
1194,5351.0346,3042.037214769074
6769,3205.827,4508.758145482495
5646,1208.427,1851.7740643962857
6850,3016.7398,1987.8218955160999
7142,2364.9216,2411.8769798180183
4029,2619.2572,2719.990031835787
6073,2326.971,2426.9227927072043
2538,1382.2008,1954.429327269781
6436,3506.7686,2412.819218168931
7512,2082.6224,1983.2357358793759
5953,3383.5956,1555.3945096953787
3503,4255.7936,3190.56604297791
2241,856.8846,1165.2867846210825
4838,509.337,1665.019033843903
2008,2380.9008,3084.2324487039405
2712,2553.343,3101.9647561405336
3300,1491.392,1378.9150368097
7408,6157.3184,3903.0691995728994
1556,3877.6192,3029.7351241058423
1321,575.2512,664.5575099376126
4678,487.3656,1194.00829815975
777,4287.752,2811.4570331910863
6026,1320.9472,1559.4829383031981
3320,4386.2904,3020.2824680850727
2039,159.792,594.1013989833159
113,4097.3332,3155.15654912228
6806,3570.0196,3948.03271349419
6820,1258.362,1999.3601897510064
3960,322.2472,787.8621459366964
4899,5727.2116,3911.996503796361
4473,4607.336,3272.354796652806
2752,2712.4692,2909.878036800568
6093,3823.0236,2919.2555962780907
362,878.856,1355.354189604865
4948,1981.4208,3679.160961097832
1143,1593.9252,1752.0198585733722
6646,386.164,1042.9616907764062
4474,1091.2462,1689.968697637796
4331,5580.0698,3017.3636840987965
2019,6029.4848,3929.702149734584
4776,515.3292,3595.438023017896
6256,1771.028,1597.248450170233
7258,2358.2636,2512.931331779786
1,443.4228,785.0231245145937
1057,3912.2408,2319.4093862808995
6464,2195.8084,2013.203981815683
648,3067.3406,2762.9372395562914
6884,5816.4288,3535.359306791286
7972,615.1992,1993.2054001308593
69,2027.361,1595.3685973640524
3114,459.402,1577.8110556379047
6387,223.7088,1662.4533246777837
1888,2984.1156,1882.9839008573124
1704,1845.5976,2783.2937096884434
8198,3401.5722,5200.770223782272
7727,2432.1674,2744.179361025448
