,y_test,prediction
4191,1240.3854,765.1739779713331
5084,1576.6144,716.4900992953886
816,1203.1006,1374.9545221778128
2159,164.4526,2305.3597527169254
7568,379.506,2940.9765782218574
7809,1342.2528,3100.1994606757867
4089,2649.2182,1983.0763165421781
6985,2777.7176,1395.4202231926167
8,1076.5986,1372.2810218940565
7287,217.7166,3038.6425547022286
5138,3185.1872,3153.991685749005
2064,1185.7898,1354.6926391820975
1777,2609.936,3182.582017941097
1178,796.2968,978.4248644768329
2477,4042.7376,3120.6546677952924
8248,423.4488,716.4900992953886
543,1398.18,2140.2588401917887
1744,939.4438,765.1739779713331
2426,4278.4308,3308.0601867930814
2043,1637.868,1824.8035865081652
4677,1186.4556,1829.2851453426424
1036,1693.7952,2078.1423203744694
1637,3056.022,2626.3770063668785
299,2364.9216,1475.6980098927013
1185,822.263,2308.262781932662
3461,1022.6688,3490.5978180174116
4809,3440.8544,3160.0283247392317
3402,2580.6408,2274.095696599674
5164,3263.7516,2576.4836964284927
9,4710.535,3166.6538292890737
5569,4165.2448,3302.5375514928346
6044,308.9312,2183.9228201317324
2657,4016.1056,2450.029864703291
3958,2085.9514,2514.115318763247
4680,2251.0698,1394.1361520338044
4070,2117.244,2606.7276531680914
5801,3179.8608,3264.021528440226
5257,2334.9606,1874.6625403155226
3568,540.6296,716.4900992953886
149,1969.4364,1851.1990982246598
5832,192.4162,2973.281210355324
3787,3271.7412,3450.1654898759607
5420,3179.195,2082.951350060372
5790,247.0118,3089.2726999142815
7701,4673.916,3457.011330653369
6192,922.7988,2454.0977440321685
3688,1454.1072,1900.793313230225
6614,406.138,716.4900992953886
3139,1757.712,1814.8685614379463
1666,512.666,718.3902508828886
3279,3219.8088,1974.2552228063232
1045,2187.153,2402.306912024095
7863,2796.36,1924.6263226270466
8166,679.116,716.4900992953886
7589,1960.1152,2000.5015986236194
3784,3109.9518,1897.936256493457
5149,1459.4336,1315.125703179845
7085,4482.1656,3457.485302467306
4960,974.0654,1305.0630247669042
7898,790.9704,3122.654843434479
623,647.8234,1355.6936234695177
862,2014.7108,1968.5969494704677
706,97.2068,1454.5087160019416
420,291.6204,1368.1342785067413
7591,4339.0186,3265.2521941444265
6239,656.4788,716.4900992953886
1199,519.324,716.4900992953886
1897,972.068,716.4900992953886
193,467.3916,716.4900992953886
1846,339.558,716.4900992953886
7911,2450.144,1996.376702881649
1925,6114.7072,3376.97793421367
7561,388.1614,716.4900992953886
4736,945.436,3011.5777845889697
5352,2586.633,1957.4626783560711
4461,1174.4712,3158.6018195253873
1209,169.779,716.4900992953886
2071,210.3928,1732.10744247854
6194,2527.3768,1458.5836140794001
7197,2247.7408,2132.856210917388
6507,493.3578,716.4900992953886
1246,1619.2256,1574.471140890667
6165,176.437,2322.4838104987703
5080,980.0576,716.4900992953886
229,3101.2964,2707.160829749409
5987,2956.152,1987.2418805702232
7741,2078.6276,2332.503717035534
4443,1859.5794,1304.6543106935908
2952,2406.867,2560.672770804098
3788,1621.8888,1834.1798839351704
3837,1435.4648,1705.6118395725678
4230,3369.6138,2539.209952801057
381,1318.284,716.4900992953886
7221,255.6672,3101.043127664315
1972,1120.5414,986.4184637330146
7877,503.3448,716.4900992953886
8486,45.2744,716.4900992953886
8298,2889.572,1617.585228444204
4081,5866.3638,2411.342624252442
4878,2246.4092,2375.1484363680515
7586,5404.9644,2387.025444564018
1336,1981.4208,1942.997643950698
1780,3629.2758,2331.9677986456504
7508,352.874,716.4900992953886
2796,171.7764,1294.0563604662523
1235,3235.788,2552.941702904893
136,5262.4832,2351.912325137368
316,886.8456,2389.3138177386927
853,3057.3536,1741.261672749761
7253,1258.362,1285.144284164352
4009,89.883,1338.6601617027468
1871,3078.6592,3086.724247372691
4823,2376.906,2600.6995388195764
8297,1607.907,1763.0031526954888
3832,5053.422,2412.614622404412
3802,2889.572,2381.1208398836056
246,3440.8544,2628.4577670890512
4482,3235.788,3366.3591663456127
7313,3068.0064,994.6938947029366
7895,5100.028,3313.467519446503
7799,3197.1716,3318.1633685724537
7678,2876.256,1660.1011032238464
1156,708.4112,1560.8791272528833
1284,3014.7424,3160.4316584043554
3350,3281.0624,1668.827181654895
3090,2541.3586,3303.7322365602286
6983,357.5346,1900.0287044020815
7371,1711.106,2662.7956360921658
898,3047.3666,2066.883325310418
2063,1779.0176,1823.96638343494
1775,2748.4224,2387.6200241882552
8115,579.246,716.4900992953886
8127,6008.1792,3290.3626451864397
5270,183.095,716.4900992953886
7416,185.0924,1374.9447344515293
6530,1324.2762,1244.4017968625185
7869,2626.581,2413.8015394034273
5917,1709.1086,1630.605279330527
1426,1142.5128,1301.2233789741201
7426,1406.1696,976.244867261491
5693,61.2536,978.4248644768329
1997,306.268,1273.7868802137527
6201,3025.3952,3224.7606181300785
8196,1186.4556,3275.970755001161
5058,4504.8028,3152.9195842434438
581,275.6412,1349.6280022653111
8082,612.536,2458.752188324484
4623,1038.648,2605.699074763458
4484,1901.5248,2502.8129158589218
2868,527.9794,716.4900992953886
6883,150.4708,1228.2806728692804
7649,834.9132,716.4900992953886
3729,3408.896,3181.3458294228026
5443,162.4552,716.4900992953886
6697,5890.9984,3168.4180827652344
2886,1185.124,765.1739779713331
3601,2527.3768,1384.9040798048247
6014,1264.3542,2158.7195258367924
4172,1629.8784,2949.4433338092103
3127,2073.3012,1886.52534791809
2723,5901.6512,2847.5261150935003
2622,4920.9278,3493.4515232481663
5939,4040.7402,3091.9369407111826
3032,2458.1336,3027.5308852980233
948,2416.854,2341.4622310385816
1983,2709.806,2027.5174512267663
3706,4452.8704,3117.8588440342696
2476,2332.2974,1275.3153983183934
7780,5592.72,3157.7509128464844
5313,750.3566,1810.9385844743942
3094,2694.4926,2106.0277514131612
2684,1335.5948,1277.0093741417659
5921,926.7936,716.4900992953886
5636,312.926,2216.0468559315887
7599,334.2316,2290.3787409974643
5640,444.7544,3090.17283623629
5873,2422.1804,2062.6481822423348
3344,1277.0044,2748.5345729804108
7652,1062.6168,716.4900992953886
2693,3408.896,2352.651203172433
3935,551.2824,2850.8017415989666
1222,1618.5598,2241.281444392927
3289,715.0692,3256.9805016662417
5038,4795.0916,3138.394447181736
3929,2603.278,2377.8828390438416
5254,3974.826,3308.8569582453706
7305,263.6568,1933.849421932288
7355,80.5618,1274.185477874067
5804,150.4708,2228.3775572648983
322,958.752,968.9598456147722
7520,1134.5232,1351.9513979714302
4288,2098.6016,2039.3531662388068
749,1757.712,2462.408268989905
1854,113.186,1778.8226715653527
7510,3056.022,2452.4728892407165
5782,2117.244,2619.5945738165974
1108,1606.5754,1286.6728022689924
464,4466.1864,2417.814772669788
8340,5296.439,2344.2030805346158
87,3285.723,2318.107903785828
6320,2526.711,1268.6445298258996
2938,798.96,1545.1552110871662
2820,1306.2996,3416.2682128993656
761,323.5788,1827.7213645624774
7950,1897.53,1509.157738165228
7974,1830.95,2979.4761737364674
4536,652.484,716.4900992953886
6343,1593.9252,1290.8338665382391
5570,3844.995,1861.451467996547
8042,2988.1104,3342.447129287732
6313,1278.336,1256.9535978319923
8358,121.1756,2037.4064586708732
6794,2884.2456,2417.6001989538463
6596,1705.1138,2133.957222750599
6811,75.9012,1277.40797180208
5160,458.0704,3091.224985639929
7811,4170.5712,2458.752188324484
396,3707.1744,3498.170967450211
1613,4288.4178,3238.7467592137236
875,2808.3444,2313.0722545236927
8066,4171.9028,2513.159547977275
6902,4713.864,3223.6560485390987
7704,709.077,2138.1182017326323
4303,1166.4816,2311.5426459607534
7291,5492.85,3005.123306548919
2041,633.8416,716.4900992953886
1026,4207.856,3414.5123299013767
3856,2014.045,3026.6227824079933
4720,592.562,817.884488299364
2335,3089.312,2374.344371599994
1944,3153.2288,3294.906905882911
560,958.752,1714.7504248654297
3746,1569.9564,2661.1812143244065
3381,838.908,2174.864671634153
7946,3795.06,3066.6053448320076
709,1619.2256,1599.4296513650004
2614,1279.0018,1242.3092233788316
8171,222.3772,1863.6530598966106
565,2863.6058,3308.8569582453706
7622,291.6204,2194.7939045109497
1919,1482.0708,1606.110296756436
1787,724.3904,3045.7182808250386
6435,3563.3616,2354.899248991724
7308,1428.141,2052.551330910874
1620,1537.998,716.4900992953886
8316,2363.59,1358.3275969022268
1790,4111.9808,3421.5533566753606
6962,3946.8624,2582.297287989518
6384,3387.5904,1729.944573686519
1617,311.5944,2209.513862925949
3217,1530.6742,1299.7949252986136
3589,265.6542,716.4900992953886
6659,3004.0896,3297.412829807692
1418,4570.0512,3281.8502874188166
3821,1686.4714,1372.2810218940565
6757,2807.0128,2607.581800787244
2360,1404.838,2109.868818436494
282,2125.2336,1642.3095133914494
691,759.012,2139.664603938599
7523,2609.936,2621.900904806425
4202,322.913,983.3030877348631
4933,5888.3352,2654.158015245141
8111,363.5268,817.884488299364
806,2037.348,2384.751763675097
930,743.0328,820.9435836594325
8199,2748.4224,3340.273454775986
3803,3797.7232,2383.4961300133805
7886,1857.582,1622.9281602827548
7234,1174.4712,2021.7235085087866
4779,1669.8264,1302.5788009497537
2764,1737.738,771.9260424965298
1952,554.6114,1256.327000534806
2256,1717.764,1816.370896561247
1345,2931.5174,2629.7754348779586
4989,1569.9564,1316.1890566573957
6921,370.1848,2778.8419089719996
767,2432.8332,1281.7023130781288
3707,810.9444,765.1739779713331
4769,4206.5244,3335.021883129408
7912,1958.1178,1849.3958273542075
8338,3914.904,2020.5290136317317
2937,2285.0256,3112.2090321794262
5296,3159.8868,2248.1641267281766
4549,679.116,765.1739779713331
6423,569.259,3065.25670553722
5818,2576.646,2360.11869936459
2669,3990.8052,2186.3626326729554
1974,4548.0798,2619.8912912410347
6988,1556.6404,1874.8578558810332
6586,1713.7692,1364.0292471736882
5849,4287.752,2305.398244433766
1417,2768.3964,3242.949761780181
6994,4976.855,3047.2159558045205
195,540.6296,716.4900992953886
7098,2748.4224,2609.1052199094456
7602,198.4084,1402.9803264809009
4649,4530.1032,2561.9138167915125
205,327.5736,1278.2106308841992
2715,169.1132,1311.682260537496
7421,3575.346,3338.6282133408113
338,1992.0736,2140.404218304584
7066,898.83,2271.433612513279
7724,1491.392,3206.3768474631106
4767,4314.384,2376.295353489328
2880,1808.9786,2577.978523187353
2449,93.212,1346.277952791222
5406,1665.8316,1353.1377322979513
6845,4804.4128,3404.3369756603015
3984,591.8962,1295.5848785708927
5454,3094.6384,3271.155552518464
5766,243.6828,1905.4399954713072
513,219.714,716.4900992953886
8428,2094.6068,3264.094507847781
7146,1374.2112,1982.2587091407113
2405,2109.2544,1931.1770048715057
34,2085.2856,2580.879690772082
117,2542.0244,1687.457386505941
2118,780.3176,3142.419594267317
955,1547.3192,1859.1712043756336
2766,452.744,1757.4711351845142
6888,203.7348,716.4900992953886
8442,38.6164,716.4900992953886
6110,1146.5076,3254.533016414157
2625,2812.3392,1979.6697775196758
1369,1985.4156,2179.431879251962
2819,945.436,716.4900992953886
7195,1830.95,2603.8310630909546
5868,2696.49,2359.7995820640713
8173,1686.4714,1598.96502007457
2167,1065.28,1715.448778187961
4657,1047.3034,1363.3968354438935
5397,61.9194,979.6420749733828
3912,3036.048,3458.2900650177157
1936,958.752,1279.904606707572
6734,539.298,799.6898581478558
6975,966.7416,1253.731103903979
5398,3681.874,3455.701841236829
1230,372.848,1247.0602354114853
8495,4314.384,2550.6911538468707
4414,3435.528,3415.895148990938
2154,3542.7218,3279.2620636379306
5822,1860.2452,1292.3623846428795
1146,805.618,1046.9132296866235
5068,3004.0896,3185.564195513125
8131,4729.8432,2962.459269646579
7424,1510.0344,1303.506084650753
3909,2184.4898,2125.81668085009
1730,3419.5488,3368.129127695886
897,1320.9472,1308.2570966834066
7604,2263.72,1735.8542830042215
2125,1076.5986,1362.1167302902613
7961,6208.585,3266.32205291341
7171,3728.48,2899.680074209903
5961,2500.7448,3176.5242958692206
4390,683.1108,1841.221826296344
1239,4244.475,3455.701841236829
2719,3411.5592,2599.9343571860772
8314,4853.682,2418.1844731069355
388,717.7324,729.2803691388591
845,996.0368,3307.7531425026077
8049,731.0484,716.4900992953886
6501,2950.1598,2154.688811147682
2270,695.0952,1983.9802374758062
6521,1701.7848,1372.4576081925677
3965,755.0172,716.4900992953886
4402,2021.3688,3095.9473841411886
3292,1780.3492,2012.8562296435912
3664,1318.284,1300.0916746907924
4313,4541.4218,3458.2900650177157
3483,223.7088,1860.2811858025268
3516,4633.968,2950.3104248687596
3549,1977.426,2083.057697474473
7057,1973.4312,1637.2236766037217
271,2093.2752,3267.62785865163
4958,5359.69,3271.665128065756
7461,759.6778,1797.6126459823097
4554,96.541,1400.6768270512632
5597,3001.4264,3235.0328510330055
4088,1629.8784,1556.9837256107596
7209,3199.8348,1899.9337153168492
2121,1605.9096,2579.5087187611966
7988,1587.933,1673.6783964217166
4574,2303.668,1868.1299576927963
3638,4595.3516,2498.7105520450627
6067,2197.14,1464.1202180392354
1548,660.4736,2326.2307384591795
5412,3705.8428,2626.358084823485
5530,1704.448,1630.086309218613
3921,2900.2248,3461.948559087492
5432,2852.2872,1703.7932774226886
790,2790.3678,3267.62785865163
7321,1651.184,2603.208297855705
1942,3105.957,3102.897610690935
5314,750.3566,1634.1005645323492
580,1045.306,1694.0510377930786
4662,2342.9502,1561.1041749248545
627,4042.7376,2117.287815653893
1672,1024.6662,771.9260424965298
2282,6439.6176,3312.0810927354596
7385,4234.488,2654.158015245141
2240,452.744,716.4900992953886
5190,4026.7584,3305.6195061325534
3755,3036.048,2107.4882099861957
965,5469.547,2381.4658982915043
3493,535.969,1691.649641237677
1767,3142.576,3280.457722673429
8417,2336.2922,1255.4250797273517
2656,1281.665,3457.473911150781
6471,1534.0032,3460.029791469681
5304,3162.55,1285.144284164352
8388,2155.1946,2552.3636731221454
2310,2067.309,3454.0745465327236
6573,176.437,2322.4838104987703
7881,469.389,2226.461500647869
2872,796.9626,716.4900992953886
561,81.2276,716.4900992953886
8505,2117.244,3156.4590635643904
6760,1470.0864,2070.3411846474037
2830,6231.888,3458.2900650177157
5886,1390.1904,2481.480884026124
4114,309.597,1699.0631391433446
449,2486.763,771.9260424965298
4874,498.0184,3135.901851246435
8035,3499.4448,2401.6535010064467
7525,2175.1686,3313.999860353271
7718,4942.8992,2590.3441867711213
1383,2988.1104,2619.5945738165974
1896,5523.4768,2343.621978880498
7218,886.8456,1046.9132296866235
2780,2117.244,1658.6941208243893
5678,2025.3636,2454.1212822907037
2685,2367.5848,2602.4687266636192
6602,1491.392,2389.1268134742872
2274,703.0848,1300.0916746907924
2407,71.9064,716.4900992953886
4036,4068.038,2493.486951368766
5816,5752.512,2967.8733603996134
7995,4037.4112,3295.3762462007558
6168,2961.4784,3131.1909364619496
1194,5351.0346,1923.3253865984643
6769,3205.827,3020.7384522220595
5646,1208.427,1811.4620224154442
6850,3016.7398,2138.0737015221953
7142,2364.9216,2393.185601337252
4029,2619.2572,3033.8954630910703
6073,2326.971,2377.8828390438416
2538,1382.2008,1844.984043179499
6436,3506.7686,2414.7838655012856
7512,2082.6224,2109.963202039431
5953,3383.5956,1703.7932774226886
3503,4255.7936,2084.253388953691
2241,856.8846,997.6085693830572
4838,509.337,1607.3444330001485
2008,2380.9008,3249.889696125699
2712,2553.343,3144.7652608351323
3300,1491.392,1358.1807497284792
7408,6157.3184,2763.3483145885602
1556,3877.6192,1957.4626783560711
1321,575.2512,716.4900992953886
4678,487.3656,1278.2106308841992
777,4287.752,3168.6732379383598
6026,1320.9472,1282.879865644554
3320,4386.2904,2088.4739872025457
2039,159.792,2294.6296616422346
113,4097.3332,1957.4626783560711
6806,3570.0196,3453.6238251669506
6820,1258.362,2001.3606530503157
3960,322.2472,2270.152612136358
4899,5727.2116,3495.7225397025527
4473,4607.336,3309.047661748488
2752,2712.4692,3257.5928009415534
6093,3823.0236,1965.3635973644227
362,878.856,1283.9667315979268
4948,1981.4208,3462.618015250567
1143,1593.9252,1904.936353666422
6646,386.164,3020.0987704714994
4474,1091.2462,1385.8883433186168
4331,5580.0698,3100.8897105590895
2019,6029.4848,2904.601278166133
4776,515.3292,3312.0810927354596
6256,1771.028,1371.435004418889
7258,2358.2636,2620.7141641277353
1,443.4228,716.4900992953886
1057,3912.2408,2431.950466747742
6464,2195.8084,1997.4016685355477
648,3067.3406,3045.7182808250386
6884,5816.4288,3474.344320752408
7972,615.1992,716.4900992953886
69,2027.361,1380.656507956735
3114,459.402,3145.296614489265
6387,223.7088,3100.1802525023904
1888,2984.1156,1748.4738150063588
1704,1845.5976,2599.0557616197057
8198,3401.5722,3188.255651061321
7727,2432.1674,3159.1709774775436
2953,1537.998,1574.0212856340108
5781,2998.0974,2514.539531137592
5603,169.779,2313.4995272667893
3812,2972.1312,2557.268354568874
936,2954.8204,3141.355345997573
1645,3057.3536,3105.6097645211325
3309,1917.504,1976.9032136477372
1144,261.6594,1292.3623846428795
1534,4923.591,2572.432435099736
6222,1282.3308,2274.7973670634547
419,2940.1728,2144.803804857096
1316,2993.4368,3142.8018556556676
6713,2266.3832,1572.7086725431027
760,5163.9448,2955.515740518364
1433,843.5686,1851.1990982246598
8177,1869.5664,3461.1155733067076
1610,2656.542,3176.537662743333
2388,1004.0264,3261.994102680558
1763,1001.3632,1932.8517080846668
7870,1480.0734,2535.610110906857
1219,866.8716,2275.9184339953786
5260,2900.2248,2569.833241175629
4719,2093.941,2120.0940367242697
1391,829.5868,2044.8212382390393
91,690.4346,716.4900992953886
5824,3595.32,2284.8109975331763
8335,708.4112,716.4900992953886
8295,4028.09,2724.491647700633
8015,784.3124,716.4900992953886
4935,2569.3222,2445.781355944398
8446,510.6686,716.4900992953886
2425,4442.2176,2893.113525161181
228,1649.8524,1257.056147706115
4845,2078.6276,2338.54949131994
204,4119.9704,3305.763345998217
4136,262.991,3134.4252711845124
1714,1491.392,3179.369103734847
4545,6079.4198,3308.8569582453706
3197,3981.484,3042.47056449893
5649,1021.3372,716.4900992953886
7040,1717.764,1972.3500007300233
2306,3169.208,3192.49510697358
6972,1944.136,3228.163430361565
7351,593.2278,2997.953787795727
6262,141.8154,1935.9063264970434
6127,1225.072,2024.5574754411232
7337,1134.5232,2159.6149597545227
4135,3605.307,3070.021799073742
8474,2153.1972,1707.1297751765028
3594,1926.1594,2595.6849215837124
4826,2165.1816,2678.497906615442
4571,679.116,716.4900992953886
6911,1406.1696,1324.1630953641682
6465,2659.871,2469.8142136973634
6895,1158.492,1278.5378922464065
5381,2841.6344,2009.4951114631228
634,2370.248,1898.6363857930648
7751,1263.6884,1371.9912889112893
2866,250.3408,1905.4399954713072
868,2366.919,3418.7278483863684
5633,1225.7378,2654.07957446307
5845,3379.6008,3153.3133502057462
8310,3523.4136,2577.2504245950518
423,5624.6784,3342.6491192831895
433,372.848,1371.435004418889
5478,3124.5994,2595.5504315466246
5842,1014.6792,1290.0240722192625
5385,2929.52,2582.279637858289
5899,1751.054,2641.1455262824143
6969,331.5684,771.9260424965298
2520,2119.9072,2042.931318669756
7579,1388.8588,1374.6584744471577
8191,1286.3256,716.4900992953886
1955,1514.695,1951.5914498909897
68,2302.3364,2613.6849785831346
7689,280.9676,1945.9375009944445
2328,1120.5414,1000.6119100042216
432,588.5672,2364.0154183461473
1385,2410.8618,2076.598444973045
4883,1211.756,2422.9943923947953
3120,1829.6184,2444.1164801433083
2444,1491.392,1737.913228627712
4584,982.7208,1281.921790236339
5173,2302.3364,2691.611528642258
1407,4500.808,3427.2936816748497
252,759.012,820.9435836594325
6531,356.8688,716.4900992953886
3150,1366.2216,1149.0323076208485
4332,905.488,716.4900992953886
3304,2306.997,1785.5532883883754
5162,905.488,716.4900992953886
4974,1104.5622,2317.3291522945206
4232,2002.0606,984.520298231413
8075,316.9208,2489.7388840329227
2098,2801.6864,2683.2926512726035
2227,480.7076,3307.7531425026077
3513,599.22,2131.5518595769545
6871,42.6112,716.4900992953886
4537,2844.2976,2012.2568032969587
978,762.341,2142.013189143616
3316,1547.3192,1753.982856552818
2115,934.7832,718.3902508828886
7742,952.7598,716.4900992953886
3444,802.9548,1294.590294478469
6188,1011.3502,2344.2030805346158
4923,3515.424,2311.5426459607534
6656,245.6802,3093.600650147133
4670,97.2068,716.4900992953886
2777,595.2252,3103.352152630814
398,2652.5472,2390.5739872047275
3009,5695.2532,3109.739250800782
3152,885.514,716.4900992953886
7513,3415.554,2087.171948309228
4994,2292.3494,3286.950399640908
4363,2564.6616,3306.597666229173
1448,2647.2208,3047.7265888031225
5013,1342.2528,980.694493586753
8357,1528.011,1636.8501393065035
232,1133.8574,1295.5848785708927
4489,1194.4452,1352.174105710594
1736,2396.88,1917.0776970725478
3437,3571.3512,3114.3819087072557
4196,852.224,1719.1899020091691
3181,4414.254,2354.899248991724
2415,2082.6224,1306.9187292133888
7578,5937.6044,3419.177692168157
7301,3728.48,3198.739273276895
8029,751.0224,3455.701841236829
7411,4466.1864,2645.370800292386
6336,1254.3672,1628.9099913823065
378,3251.1014,2595.666990332783
1858,1853.5872,1236.920644682592
5342,2540.6928,3209.56711106683
4853,2852.2872,2535.911197233226
5904,517.9924,3297.412829807692
8521,1845.5976,1592.3416430463494
4225,233.03,3124.1686766948633
4108,256.9988,2036.1044197775554
7740,4068.038,2281.0115634077138
2354,1060.6194,716.4900992953886
1020,258.3304,987.6356742295646
6574,1788.3388,1607.3444330001485
6035,88.5514,1326.2386051080052
2373,3961.51,3452.109991906566
7224,3415.554,2638.9127202214136
365,3610.6334,3123.9997592455893
7505,1797.66,1316.9652180671912
5637,1094.5752,1351.1829091494574
4986,2306.997,1790.71760829176
2721,425.4462,716.4900992953886
649,3281.7282,1725.9570194426517
5856,3488.1262,1922.3024406063012
4057,1310.9602,2113.9221865541986
1154,4364.319,2928.764985461349
8429,2876.256,2775.9843340113234
2659,2127.231,2110.248349662017
1382,639.168,716.4900992953886
7647,2741.7644,1361.3475362607132
7436,3384.2614,2349.647261014426
903,6331.758,3337.1475571208985
1656,3455.502,1913.9848355815589
3782,2988.1104,2641.163111462289
2651,3643.2576,3316.1728305821184
8410,788.973,3297.412829807692
7053,3219.8088,1980.3196045467528
2065,467.3916,3124.1686766948633
1298,314.2576,716.4900992953886
7475,1685.8056,2155.312130321056
2087,2474.7786,1997.6552610986857
487,75.2354,1156.1090117460114
6624,2626.581,2690.761232562704
3631,5400.9696,3327.8496993876347
3518,4202.5296,2381.4658982915043
6951,1470.0864,716.4900992953886
3598,218.3824,771.9260424965298
1220,2884.2456,2375.838994067477
7739,3765.099,1367.851023966982
3828,1086.5856,1317.77666702915
5107,1829.6184,2331.868138502256
7425,1544.656,771.9260424965298
3730,1822.2946,1736.9435244591396
4396,4745.8224,3261.994102680558
1922,4434.228,1952.0513872868457
3889,245.6802,3139.1576999737254
5543,1065.28,1602.0312951575222
836,145.8102,716.4900992953886
2714,365.5242,716.4900992953886
3417,296.9468,2196.0492186405168
1743,1537.998,1606.5755879205788
3448,715.0692,1973.7596529262473
4494,4649.9472,2985.52090182445
435,3038.7112,3262.6228327101358
6675,371.5164,2008.3983624348962
1664,2759.0752,1457.7625790718728
3967,3483.4656,3418.835992284893
3164,455.4072,3132.049606677309
364,182.4292,2767.555476691037
8390,451.4124,2224.156959016043
6251,2246.4092,2569.831796007751
5039,3339.6528,2227.234588523766
4971,5410.9566,3465.1545131548232
6856,2526.711,3455.701841236829
7984,1245.046,1859.1712043756336
2961,3372.9428,2957.6440432161094
5283,1537.998,1542.4142814806462
2926,1733.7432,1987.2418805702232
6567,1596.5884,2329.530227454247
5655,1230.3984,2473.129347212241
1394,1034.6532,1135.1419356235276
5853,165.7842,2309.0016599677274
963,2157.192,1255.4250797273517
4273,1733.0774,1374.0896149825705
8296,122.5072,975.0276567649411
7020,1315.6208,2590.9890494541196
1526,1258.362,1302.5788009497537
1427,1347.5792,827.6956481846292
2506,557.2746,975.0276567649411
3793,3133.2548,3490.5978180174116
713,1267.6832,2525.2802663818125
3926,2450.144,2452.642708034183
6183,3509.4318,2594.710403755187
3438,1701.7848,2103.598119017018
3851,3837.0054,3153.1288105870813
7736,826.9236,1375.9457187389492
622,3560.6984,2064.7348765810366
2873,1657.842,1831.4337883045557
2837,1113.2176,799.6898581478558
4617,3453.5046,2609.2237296603253
5574,2759.0752,3296.5254190504743
5209,1948.1308,1672.4967050378368
8040,2985.4472,2281.0115634077138
30,163.7868,765.1739779713331
7857,3644.5892,1702.4209599341114
3103,501.3474,2607.702846689515
5976,447.4176,716.4900992953886
5632,2852.2872,2518.181907201659
8450,1844.9318,1706.588159620114
2128,1830.95,2587.159675659417
3203,3901.588,3093.374578679702
907,445.4202,2406.178695622655
8159,1571.288,2319.3177234984164
1947,1446.1176,1984.7131440816543
7246,1842.9344,1834.1798839351704
1086,4420.912,3427.889298224274
1165,759.012,722.0948025737199
2304,607.2096,1522.808083922439
7330,2285.0256,1385.3309528296375
2503,605.878,716.4900992953886
5913,1890.872,3056.7605813200603
5075,2597.2858,771.9260424965298
864,932.12,1356.1402782882858
7170,1166.4816,1359.1926061546815
5665,4693.89,2924.0111159508724
4897,398.1484,2989.5220064142404
8232,2171.8396,2441.492027560429
8489,2109.2544,1305.3551104344085
2051,4364.9848,3275.5835036429194
557,1747.725,1308.3858727056636
7537,587.2356,716.4900992953886
3764,78.5644,716.4900992953886
4393,4514.124,3317.270238400084
3039,105.8622,716.4900992953886
990,741.0354,716.4900992953886
596,487.3656,2055.139323114666
7506,2736.438,2954.251172827085
1812,1597.92,1539.8713685410194
4806,2105.2596,2022.3935485390673
1085,5173.266,2411.342624252442
2835,1480.7392,1354.1387165853712
4573,1777.686,802.7784824161638
5300,3520.0846,3183.164503001919
5937,312.926,2198.59017341486
4596,3354.3004,2381.2956651623927
118,2552.6772,2166.08330173403
1696,254.3356,3122.654843434479
908,657.8104,2344.9433123488743
5582,371.5164,1905.4399954713072
697,2954.1546,1539.8420732445397
4731,4086.0146,3490.5978180174116
8364,3355.632,2600.415000041813
6693,1957.452,2026.8480314350943
4687,2463.46,3313.107462993503
6414,365.5242,2136.7396622471083
8301,5806.4418,3000.5868044723675
249,5259.82,3462.618015250567
1588,74.5696,1156.1090117460114
5022,120.5098,1905.4399954713072
2257,1304.968,3162.5787332595633
3514,1113.2176,1523.8192136093367
5343,3215.814,3432.793785948321
1910,873.5296,1767.1979047557438
7766,1707.777,1844.2783142286617
3486,1337.5922,3226.6793857478897
6045,3237.1196,1932.8517080846668
7274,1627.881,1785.5532883883754
17,718.3982,765.1739779713331
6589,2002.7264,2018.3576193338645
3726,4821.7236,2235.8314299938525
8258,552.614,1864.2163252112327
7483,4303.0654,3188.9403327898426
7905,3805.047,3261.994102680558
2467,517.3266,2600.597672923122
1006,2561.9984,3111.0404886337915
180,6024.1584,2251.8394577087092
1486,5383.6588,3329.2297206345193
2534,2535.3664,2581.179254076243
507,1603.9122,2354.7073845733566
7773,1869.5664,2412.2637205339224
546,633.8416,716.4900992953886
36,2797.6916,1956.1606394627534
6069,1565.9616,1874.8212221035344
4869,2055.9904,2003.550733834006
6302,1789.6704,1763.9081763294716
5579,1340.2554,2126.0814686925687
2164,910.8144,716.4900992953886
5422,4604.6728,2604.062141798735
1204,165.1184,1302.7701842355957
5066,1314.2892,1358.1807497284792
1089,1006.6896,1768.9987411195898
3303,3515.424,2598.509962803556
3430,1467.4232,1256.9535978319923
1130,122.5072,790.2557339617796
6546,3139.9128,2676.79592333421
7544,4847.024,3309.3696762096206
2945,196.411,3025.830646404068
5763,3112.615,771.9260424965298
1357,2428.8384,1456.3762988415724
6502,568.5932,716.4900992953886
4416,4913.604,2382.804846315163
2147,782.315,2489.901121262999
6661,3111.9492,2583.8930347917894
393,916.1408,3098.6674631571113
5920,6338.416,2866.2979306897055
909,223.7088,1139.0875411057452
6178,1182.4608,716.4900992953886
6578,1418.154,1356.1542180228714
5152,2746.425,3139.1011755764575
